30175,"Howard",Y,4 , 12 , 14 , 14 , 13 , 12 , 12 , 12 , 13 , 14 , 14 , 14 , 14 , 14 , 12 , 12 , 12 , 12 , 3 , 23 , 24 , 24 , 30 , 32 , 33 , 23 , 25 , 23 , 33 , 23 , 23 , 27 , 43 , 36 , 22 , 22 , 22 , 22
30026,"Skokie",Y,4 , 11 , 14 , 14 , 14 , 12 , 12 , 12 , 12 , 14 , 14 , 14 , 14 , 14 , 13 , 12 , 12 , 12 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
30163,"South Boulevard",P,8 , 14 , 14 , 14 , 14 , 13 , 15 , 14 , 14 , 14 , 16 , 17 , 15 , 16 , 13 , 12 , 12 , 12 , 12 , 23 , 110 , 178 , 115 , 216 , 9 , 23 , 30 , 23 , 22 , 27 , 106 , 92 , 104 , 167 , 23 , 22 , 22 , 128
30052,"Main",P,8 , 14 , 14 , 13 , 15 , 13 , 15 , 14 , 14 , 14 , 16 , 16 , 16 , 15 , 13 , 13 , 12 , 12 , 12 , 56 , 106 , 131 , 123 , 131 , 23 , 0 , 15 , 7 , 213 , 91 , 91 , 94 , 96 , 171 , 37 , 2 , 0 , 119
30133,"Dempster",P,8 , 14 , 14 , 13 , 15 , 13 , 15 , 14 , 14 , 14 , 16 , 16 , 15 , 16 , 13 , 13 , 12 , 12 , 12 , 21 , 142 , 151 , 112 , 167 , 43 , 23 , 14 , 23 , 7 , 131 , 107 , 98 , 77 , 188 , 60 , 15 , 22 , 122
30010,"Davis",P,8 , 13 , 15 , 13 , 15 , 13 , 14 , 14 , 14 , 15 , 16 , 15 , 16 , 15 , 14 , 13 , 12 , 12 , 12 , 0 , 53 , 138 , 93 , 108 , 50 , 29 , 55 , 42 , 7 , 1 , 136 , 131 , 66 , 156 , 68 , 0 , 1 , 139
30101,"Foster",P,7 , 12 , 15 , 13 , 16 , 13 , 13 , 14 , 14 , 15 , 16 , 16 , 15 , 16 , 13 , 12 , 12 , 12 , 12 , 39 , 101 , 151 , 113 , 128 , 72 , 25 , 78 , 79 , 49 , 101 , 100 , 105 , 109 , 182 , 51 , 16 , 17 , 124
30078,"Noyes",P,6 , 13 , 15 , 13 , 15 , 13 , 14 , 14 , 14 , 15 , 16 , 16 , 15 , 16 , 13 , 12 , 12 , 12 , 12 , 10 , 93 , 104 , 104 , 146 , 142 , 43 , 78 , 80 , 49 , 133 , 112 , 109 , 110 , 175 , 51 , 16 , 10 , 116
30241,"Central-Purple",P,6 , 13 , 15 , 13 , 14 , 14 , 14 , 14 , 14 , 14 , 16 , 17 , 15 , 16 , 13 , 12 , 12 , 12 , 12 , 55 , 118 , 94 , 96 , 113 , 50 , 62 , 149 , 92 , 135 , 86 , 123 , 113 , 69 , 219 , 81 , 25 , 29 , 154
30203,"Linden",P,6 , 13 , 15 , 12 , 15 , 14 , 14 , 14 , 14 , 14 , 16 , 17 , 14 , 17 , 13 , 12 , 12 , 12 , 12 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
30172,"O'Hare",Blue,13 , 20 , 28 , 24 , 21 , 20 , 20 , 20 , 21 , 22 , 22 , 22 , 22 , 20 , 18 , 17 , 16 , 15 , 13 , 23 , 36 , 41 , 113 , 102 , 33 , 23 , 25 , 23 , 41 , 83 , 47 , 28 , 43 , 32 , 22 , 22 , 22 , 22
30160,"Rosemont",Blue,15 , 19 , 28 , 24 , 23 , 20 , 20 , 20 , 21 , 22 , 22 , 22 , 22 , 20 , 18 , 17 , 16 , 15 , 13 , 0 , 51 , 61 , 60 , 69 , 0 , 0 , 91 , 17 , 21 , 23 , 156 , 9 , 0 , 0 , 56 , 37 , 112 , 13
30045,"Cumberland",Blue,15 , 19 , 27 , 24 , 22 , 21 , 20 , 20 , 20 , 22 , 22 , 22 , 22 , 21 , 19 , 17 , 16 , 15 , 13 , 3 , 117 , 41 , 114 , 92 , 23 , 0 , 43 , 25 , 0 , 229 , 81 , 89 , 53 , 0 , 46 , 30 , 251 , 24
30146,"Harlem-O'Hare",Blue,14 , 18 , 28 , 25 , 21 , 20 , 20 , 20 , 21 , 22 , 22 , 22 , 22 , 20 , 18 , 18 , 17 , 16 , 13 , 0 , 77 , 55 , 57 , 47 , 38 , 44 , 96 , 6 , 188 , 169 , 58 , 189 , 38 , 0 , 37 , 26 , 227 , 41
30248,"Jefferson Park",Blue,13 , 17 , 26 , 28 , 22 , 21 , 20 , 20 , 20 , 22 , 22 , 22 , 22 , 21 , 19 , 17 , 16 , 15 , 15 , 116 , 106 , 56 , 76 , 66 , 115 , 15 , 65 , 92 , 134 , 116 , 68 , 171 , 89 , 191 , 79 , 21 , 291 , 154
30260,"Montrose-Blue",Blue,12 , 18 , 26 , 27 , 23 , 21 , 20 , 20 , 20 , 22 , 22 , 22 , 22 , 21 , 19 , 17 , 16 , 15 , 13 , 116 , 106 , 56 , 57 , 63 , 115 , 15 , 65 , 92 , 138 , 273 , 126 , 151 , 89 , 191 , 79 , 41 , 271 , 166
30108,"Irving Park-Blue",Blue,12 , 18 , 25 , 28 , 23 , 20 , 20 , 20 , 21 , 22 , 22 , 22 , 22 , 21 , 19 , 17 , 16 , 15 , 13 , 76 , 143 , 70 , 60 , 42 , 59 , 8 , 75 , 94 , 200 , 99 , 88 , 144 , 74 , 54 , 187 , 44 , 260 , 156
30240,"Addison-Blue",Blue,11 , 18 , 26 , 27 , 22 , 21 , 20 , 20 , 21 , 22 , 22 , 22 , 22 , 20 , 18 , 18 , 17 , 16 , 13 , 91 , 76 , 64 , 68 , 63 , 56 , 18 , 85 , 75 , 287 , 199 , 95 , 130 , 150 , 116 , 153 , 24 , 222 , 160
30013,"Belmont-Blue",Blue,11 , 17 , 25 , 28 , 22 , 21 , 20 , 20 , 20 , 22 , 22 , 22 , 22 , 21 , 19 , 18 , 17 , 16 , 13 , 51 , 125 , 75 , 55 , 43 , 43 , 58 , 66 , 57 , 145 , 92 , 102 , 123 , 174 , 126 , 198 , 4 , 204 , 122
30198,"Logan Square",Blue,10 , 17 , 24 , 28 , 24 , 21 , 20 , 20 , 20 , 22 , 22 , 22 , 22 , 21 , 19 , 17 , 16 , 15 , 15 , 256 , 165 , 53 , 63 , 57 , 85 , 114 , 94 , 30 , 142 , 157 , 113 , 125 , 190 , 137 , 202 , 75 , 140 , 180
30112,"California-O'Hare",Blue,10 , 17 , 24 , 28 , 23 , 21 , 20 , 20 , 21 , 22 , 22 , 22 , 22 , 21 , 19 , 17 , 16 , 15 , 15 , 166 , 185 , 85 , 60 , 70 , 30 , 97 , 44 , 70 , 157 , 159 , 164 , 129 , 185 , 337 , 202 , 75 , 150 , 118
30130,"Western-O'Hare",Blue,10 , 16 , 24 , 29 , 23 , 21 , 20 , 20 , 21 , 21 , 22 , 22 , 22 , 22 , 19 , 17 , 16 , 15 , 15 , 241 , 154 , 75 , 53 , 82 , 71 , 154 , 138 , 49 , 123 , 126 , 131 , 164 , 176 , 312 , 162 , 107 , 106 , 78
30116,"Damen-O'Hare",Blue,8 , 17 , 23 , 29 , 23 , 21 , 20 , 20 , 20 , 22 , 22 , 22 , 22 , 21 , 19 , 18 , 17 , 16 , 13 , 164 , 128 , 62 , 48 , 81 , 59 , 96 , 90 , 92 , 132 , 156 , 138 , 174 , 154 , 244 , 213 , 133 , 106 , 58
30063,"Division",Blue,8 , 17 , 23 , 29 , 23 , 21 , 20 , 20 , 20 , 22 , 22 , 22 , 22 , 21 , 19 , 18 , 17 , 16 , 13 , 111 , 137 , 63 , 39 , 66 , 49 , 57 , 116 , 61 , 97 , 135 , 114 , 156 , 107 , 240 , 104 , 137 , 197 , 66
30272,"Chicago-Blue",Blue,8 , 16 , 23 , 29 , 23 , 22 , 20 , 20 , 20 , 22 , 22 , 22 , 22 , 21 , 19 , 18 , 17 , 16 , 13 , 109 , 126 , 94 , 38 , 70 , 60 , 49 , 113 , 17 , 104 , 154 , 109 , 145 , 172 , 238 , 261 , 132 , 175 , 72
30096,"Grand-Blue",Blue,8 , 15 , 23 , 28 , 24 , 21 , 20 , 20 , 21 , 21 , 22 , 22 , 22 , 22 , 20 , 17 , 17 , 15 , 14 , 237 , 123 , 83 , 61 , 55 , 74 , 32 , 103 , 92 , 100 , 93 , 82 , 100 , 150 , 267 , 135 , 40 , 137 , 109
30374,"Clark/Lake (Subway)",Blue,7 , 16 , 21 , 29 , 25 , 21 , 20 , 20 , 20 , 22 , 22 , 22 , 22 , 22 , 20 , 17 , 16 , 15 , 15 , 213 , 174 , 72 , 50 , 91 , 87 , 101 , 81 , 135 , 138 , 64 , 68 , 127 , 131 , 262 , 258 , 171 , 152 , 105
30073,"Washington-Blue",Blue,6 , 16 , 22 , 29 , 23 , 22 , 20 , 20 , 20 , 22 , 22 , 22 , 22 , 21 , 19 , 18 , 17 , 16 , 15 , 178 , 137 , 76 , 50 , 68 , 98 , 27 , 90 , 93 , 176 , 124 , 91 , 96 , 139 , 211 , 297 , 101 , 128 , 46
30154,"Monroe-Blue",Blue,6 , 16 , 21 , 30 , 23 , 22 , 20 , 20 , 20 , 22 , 22 , 22 , 22 , 21 , 19 , 18 , 17 , 16 , 15 , 166 , 163 , 74 , 64 , 98 , 105 , 30 , 97 , 104 , 125 , 129 , 90 , 79 , 124 , 213 , 289 , 213 , 101 , 134
30015,"Jackson-Blue",Blue,6 , 15 , 22 , 29 , 24 , 22 , 20 , 20 , 20 , 22 , 22 , 22 , 22 , 21 , 19 , 18 , 17 , 16 , 15 , 153 , 161 , 91 , 45 , 74 , 138 , 12 , 85 , 56 , 136 , 89 , 80 , 51 , 120 , 224 , 272 , 141 , 131 , 36
30262,"LaSalle",Blue,6 , 15 , 22 , 28 , 24 , 22 , 20 , 20 , 20 , 21 , 22 , 22 , 22 , 22 , 20 , 18 , 17 , 16 , 15 , 118 , 131 , 64 , 48 , 84 , 74 , 61 , 89 , 63 , 148 , 91 , 93 , 66 , 96 , 196 , 305 , 203 , 130 , 44
30085,"Clinton-Blue",Blue,6 , 15 , 21 , 29 , 24 , 21 , 20 , 20 , 21 , 21 , 22 , 22 , 22 , 22 , 20 , 18 , 17 , 16 , 14 , 54 , 91 , 47 , 60 , 66 , 66 , 130 , 67 , 117 , 105 , 87 , 76 , 60 , 128 , 189 , 274 , 208 , 112 , 153
30069,"UIC-Halsted",Blue,5 , 16 , 20 , 29 , 25 , 21 , 20 , 20 , 20 , 22 , 22 , 22 , 22 , 22 , 20 , 18 , 17 , 16 , 13 , 39 , 78 , 87 , 60 , 98 , 47 , 109 , 102 , 70 , 235 , 100 , 130 , 81 , 64 , 159 , 351 , 163 , 126 , 30
30093,"Racine",Blue,5 , 15 , 18 , 26 , 23 , 22 , 20 , 20 , 20 , 22 , 22 , 22 , 22 , 22 , 20 , 17 , 17 , 15 , 14 , 72 , 87 , 153 , 74 , 104 , 56 , 12 , 117 , 74 , 82 , 72 , 96 , 37 , 82 , 195 , 248 , 227 , 65 , 124
30158,"Illinois Medical District",Blue,3 , 16 , 19 , 25 , 23 , 22 , 20 , 20 , 20 , 22 , 22 , 22 , 22 , 21 , 19 , 18 , 17 , 16 , 15 , 83 , 109 , 57 , 44 , 100 , 104 , 49 , 107 , 107 , 78 , 126 , 58 , 56 , 103 , 130 , 151 , 166 , 11 , 139
30043,"Western-Forest Park",Blue,3 , 15 , 20 , 24 , 23 , 22 , 20 , 20 , 20 , 21 , 22 , 22 , 22 , 22 , 20 , 18 , 17 , 16 , 15 , 35 , 104 , 27 , 82 , 98 , 65 , 30 , 79 , 118 , 141 , 127 , 89 , 44 , 79 , 148 , 238 , 65 , 42 , 70
30049,"Kedzie-Homan",Blue,3 , 15 , 19 , 24 , 23 , 22 , 20 , 20 , 21 , 21 , 22 , 22 , 22 , 22 , 20 , 18 , 17 , 16 , 15 , 118 , 123 , 18 , 54 , 90 , 95 , 7 , 115 , 88 , 152 , 135 , 72 , 44 , 61 , 153 , 274 , 116 , 116 , 47
30180,"Pulaski-Forest Park",Blue,3 , 15 , 18 , 25 , 23 , 22 , 20 , 20 , 20 , 22 , 22 , 22 , 22 , 22 , 20 , 18 , 17 , 16 , 15 , 85 , 68 , 35 , 58 , 98 , 47 , 49 , 107 , 105 , 43 , 94 , 54 , 57 , 48 , 87 , 203 , 129 , 90 , 79
30188,"Cicero-Forest Park",Blue,3 , 15 , 18 , 24 , 24 , 22 , 20 , 20 , 20 , 21 , 22 , 22 , 22 , 22 , 21 , 18 , 17 , 16 , 15 , 66 , 121 , 73 , 66 , 107 , 32 , 123 , 55 , 114 , 33 , 61 , 94 , 75 , 47 , 45 , 16 , 130 , 12 , 120
