30175,"Howard",Y,4 , 12 , 14 , 14 , 13 , 12 , 12 , 12 , 13 , 14 , 14 , 14 , 14 , 14 , 12 , 12 , 12 , 12 , 3 , 22 , 26 , 25 , 29 , 0 , 23 , 23 , 25 , 23 , 23 , 23 , 33 , 30 , 23 , 29 , 25 , 26 , 44 , 0
30026,"Skokie",Y,4 , 11 , 14 , 14 , 14 , 12 , 12 , 12 , 12 , 14 , 14 , 14 , 14 , 14 , 13 , 12 , 12 , 12 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
30163,"South Boulevard",P,8 , 14 , 14 , 14 , 14 , 13 , 15 , 14 , 14 , 14 , 16 , 17 , 15 , 16 , 13 , 12 , 12 , 12 , 12 , 44 , 139 , 160 , 188 , 0 , 93 , 21 , 22 , 38 , 23 , 20 , 72 , 68 , 128 , 141 , 88 , 26 , 23 , 23
30052,"Main",P,8 , 14 , 14 , 13 , 15 , 13 , 15 , 14 , 14 , 14 , 16 , 16 , 16 , 15 , 13 , 13 , 12 , 12 , 12 , 21 , 110 , 39 , 189 , 0 , 103 , 11 , 31 , 10 , 83 , 109 , 56 , 70 , 68 , 148 , 60 , 10 , 21 , 0
30133,"Dempster",P,8 , 14 , 14 , 13 , 15 , 13 , 15 , 14 , 14 , 14 , 16 , 16 , 15 , 16 , 13 , 13 , 12 , 12 , 12 , 44 , 122 , 122 , 199 , 301 , 131 , 111 , 22 , 38 , 15 , 101 , 96 , 65 , 104 , 156 , 55 , 12 , 47 , 17
30010,"Davis",P,8 , 13 , 15 , 13 , 15 , 13 , 14 , 14 , 14 , 15 , 16 , 15 , 16 , 15 , 14 , 13 , 12 , 12 , 12 , 34 , 115 , 91 , 268 , 301 , 175 , 101 , 0 , 1 , 15 , 66 , 61 , 120 , 68 , 238 , 55 , 22 , 67 , 31
30101,"Foster",P,7 , 12 , 15 , 13 , 16 , 13 , 13 , 14 , 14 , 15 , 16 , 16 , 15 , 16 , 13 , 12 , 12 , 12 , 12 , 37 , 97 , 50 , 285 , 0 , 255 , 204 , 0 , 10 , 96 , 28 , 103 , 162 , 114 , 168 , 116 , 39 , 111 , 121
30078,"Noyes",P,6 , 13 , 15 , 13 , 15 , 13 , 14 , 14 , 14 , 15 , 16 , 16 , 15 , 16 , 13 , 12 , 12 , 12 , 12 , 50 , 110 , 39 , 297 , 0 , 273 , 244 , 0 , 19 , 112 , 62 , 63 , 164 , 102 , 136 , 116 , 39 , 81 , 121
30241,"Central-Purple",P,6 , 13 , 15 , 13 , 14 , 14 , 14 , 14 , 14 , 14 , 16 , 17 , 15 , 16 , 13 , 12 , 12 , 12 , 12 , 59 , 158 , 80 , 261 , 0 , 150 , 162 , 0 , 55 , 162 , 74 , 86 , 188 , 78 , 219 , 132 , 50 , 96 , 131
30203,"Linden",P,6 , 13 , 15 , 12 , 15 , 14 , 14 , 14 , 14 , 14 , 16 , 17 , 14 , 17 , 13 , 12 , 12 , 12 , 12 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
30172,"O'Hare",Blue,13 , 20 , 28 , 24 , 21 , 20 , 20 , 20 , 21 , 22 , 22 , 22 , 22 , 20 , 18 , 17 , 16 , 15 , 13 , 22 , 21 , 65 , 119 , 0 , 23 , 23 , 25 , 24 , 41 , 37 , 18 , 21 , 23 , 29 , 25 , 26 , 43 , 23
30160,"Rosemont",Blue,15 , 19 , 28 , 24 , 23 , 20 , 20 , 20 , 21 , 22 , 22 , 22 , 22 , 20 , 18 , 17 , 16 , 15 , 13 , 87 , 15 , 28 , 58 , 0 , 0 , 0 , 0 , 0 , 23 , 14 , 185 , 109 , 169 , 102 , 0 , 0 , 0 , 35
30045,"Cumberland",Blue,15 , 19 , 27 , 24 , 22 , 21 , 20 , 20 , 20 , 22 , 22 , 22 , 22 , 21 , 19 , 17 , 16 , 15 , 13 , 117 , 35 , 36 , 62 , 0 , 0 , 44 , 0 , 0 , 76 , 46 , 157 , 163 , 142 , 105 , 18 , 73 , 0 , 35
30146,"Harlem-O'Hare",Blue,14 , 18 , 28 , 25 , 21 , 20 , 20 , 20 , 21 , 22 , 22 , 22 , 22 , 20 , 18 , 18 , 17 , 16 , 13 , 52 , 184 , 98 , 51 , 0 , 47 , 58 , 55 , 44 , 58 , 43 , 153 , 91 , 97 , 111 , 0 , 28 , 0 , 35
30248,"Jefferson Park",Blue,13 , 17 , 26 , 28 , 22 , 21 , 20 , 20 , 20 , 22 , 22 , 22 , 22 , 21 , 19 , 17 , 16 , 15 , 15 , 160 , 179 , 92 , 104 , 0 , 79 , 44 , 96 , 127 , 157 , 72 , 105 , 99 , 135 , 94 , 0 , 118 , 16 , 4
30260,"Montrose-Blue",Blue,12 , 18 , 26 , 27 , 23 , 21 , 20 , 20 , 20 , 22 , 22 , 22 , 22 , 21 , 19 , 17 , 16 , 15 , 13 , 212 , 169 , 81 , 106 , 0 , 79 , 66 , 96 , 109 , 157 , 69 , 114 , 83 , 144 , 152 , 0 , 201 , 16 , 59
30108,"Irving Park-Blue",Blue,12 , 18 , 25 , 28 , 23 , 20 , 20 , 20 , 21 , 22 , 22 , 22 , 22 , 21 , 19 , 17 , 16 , 15 , 13 , 190 , 174 , 69 , 79 , 159 , 27 , 48 , 79 , 29 , 92 , 53 , 80 , 83 , 134 , 91 , 0 , 153 , 17 , 59
30240,"Addison-Blue",Blue,11 , 18 , 26 , 27 , 22 , 21 , 20 , 20 , 21 , 22 , 22 , 22 , 22 , 20 , 18 , 18 , 17 , 16 , 13 , 146 , 142 , 84 , 82 , 0 , 71 , 54 , 36 , 113 , 144 , 63 , 103 , 99 , 118 , 110 , 132 , 110 , 6 , 44
